"LOCATION","Country","SEX","Sex","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"NLD","Netherlands","W","Women","LESS_15_SHARE","Share of under 15 - children","2008","2008",17.215,,
"NLD","Netherlands","W","Women","LESS_15_SHARE","Share of under 15 - children","2009","2009",17.065,,
"NLD","Netherlands","W","Women","LESS_15_SHARE","Share of under 15 - children","2010","2010",16.936,,
"NLD","Netherlands","W","Women","LESS_15_SHARE","Share of under 15 - children","2011","2011",16.815,,
"NLD","Netherlands","W","Women","LESS_15_SHARE","Share of under 15 - children","2012","2012",16.67,,
"NLD","Netherlands","W","Women","LESS_15_SHARE","Share of under 15 - children","2013","2013",16.484,,
"NLD","Netherlands","W","Women","LESS_15_SHARE","Share of under 15 - children","2014","2014",16.284,,
"NLD","Netherlands","W","Women","LESS_15_SHARE","Share of under 15 - children","2015","2015",16.076,,
"NLD","Netherlands","W","Women","LESS_15_SHARE","Share of under 15 - children","2016","2016",15.866,,
"NLD","Netherlands","W","Women","LESS_15_SHARE","Share of under 15 - children","2017","2017",15.67,,
"NLD","Netherlands","W","Women","LESS_15_SHARE","Share of under 15 - children","2018","2018",15.465,,
"NLD","Netherlands","M","Men","LESS_15_SHARE","Share of under 15 - children","2005","2005",18.993,,
"NLD","Netherlands","M","Men","LESS_15_SHARE","Share of under 15 - children","2006","2006",18.808,,
"NLD","Netherlands","M","Men","LESS_15_SHARE","Share of under 15 - children","2007","2007",18.612,,
"NLD","Netherlands","M","Men","LESS_15_SHARE","Share of under 15 - children","2008","2008",18.424,,
"NLD","Netherlands","M","Men","LESS_15_SHARE","Share of under 15 - children","2009","2009",18.252,,
"NLD","Netherlands","M","Men","LESS_15_SHARE","Share of under 15 - children","2010","2010",18.103,,
"NLD","Netherlands","M","Men","LESS_15_SHARE","Share of under 15 - children","2011","2011",17.964,,
"NLD","Netherlands","M","Men","LESS_15_SHARE","Share of under 15 - children","2012","2012",17.806,,
"NLD","Netherlands","M","Men","LESS_15_SHARE","Share of under 15 - children","2013","2013",17.613,,
"NLD","Netherlands","M","Men","LESS_15_SHARE","Share of under 15 - children","2014","2014",17.388,,
"NLD","Netherlands","M","Men","LESS_15_SHARE","Share of under 15 - children","2015","2015",17.15,,
"NLD","Netherlands","M","Men","LESS_15_SHARE","Share of under 15 - children","2016","2016",16.917,,
"NLD","Netherlands","M","Men","LESS_15_SHARE","Share of under 15 - children","2017","2017",16.702,,
"NLD","Netherlands","M","Men","LESS_15_SHARE","Share of under 15 - children","2018","2018",16.474,,
"NLD","Netherlands","T","Total","LESS_15_SHARE","Share of under 15 - children","2005","2005",18.362,,
"NLD","Netherlands","T","Total","LESS_15_SHARE","Share of under 15 - children","2006","2006",18.179,,
"NLD","Netherlands","T","Total","LESS_15_SHARE","Share of under 15 - children","2007","2007",17.991,,
"NLD","Netherlands","T","Total","LESS_15_SHARE","Share of under 15 - children","2008","2008",17.813,,
"NLD","Netherlands","T","Total","LESS_15_SHARE","Share of under 15 - children","2009","2009",17.652,,
"NLD","Netherlands","T","Total","LESS_15_SHARE","Share of under 15 - children","2010","2010",17.514,,
"NLD","Netherlands","T","Total","LESS_15_SHARE","Share of under 15 - children","2011","2011",17.384,,
"NLD","Netherlands","T","Total","LESS_15_SHARE","Share of under 15 - children","2012","2012",17.232,,
"NLD","Netherlands","T","Total","LESS_15_SHARE","Share of under 15 - children","2013","2013",17.043,,
"NLD","Netherlands","T","Total","LESS_15_SHARE","Share of under 15 - children","2014","2014",16.831,,
"NLD","Netherlands","T","Total","LESS_15_SHARE","Share of under 15 - children","2015","2015",16.608,,
"NLD","Netherlands","T","Total","LESS_15_SHARE","Share of under 15 - children","2016","2016",16.387,,
"NLD","Netherlands","T","Total","LESS_15_SHARE","Share of under 15 - children","2017","2017",16.182,,
"NLD","Netherlands","T","Total","LESS_15_SHARE","Share of under 15 - children","2018","2018",15.966,,
"CHE","Switzerland","W","Women","LESS_15_SHARE","Share of under 15 - children","2005","2005",15.354,,
"CHE","Switzerland","W","Women","LESS_15_SHARE","Share of under 15 - children","2006","2006",15.12,,
"CHE","Switzerland","W","Women","LESS_15_SHARE","Share of under 15 - children","2007","2007",14.89,,
"CHE","Switzerland","W","Women","LESS_15_SHARE","Share of under 15 - children","2008","2008",14.701,,
"CHE","Switzerland","W","Women","LESS_15_SHARE","Share of under 15 - children","2009","2009",14.557,,
"CHE","Switzerland","W","Women","LESS_15_SHARE","Share of under 15 - children","2010","2010",14.445,,
"CHE","Switzerland","W","Women","LESS_15_SHARE","Share of under 15 - children","2011","2011",14.464,,
"CHE","Switzerland","W","Women","LESS_15_SHARE","Share of under 15 - children","2012","2012",14.379,,
"CHE","Switzerland","W","Women","LESS_15_SHARE","Share of under 15 - children","2013","2013",14.331,,
"CHE","Switzerland","W","Women","LESS_15_SHARE","Share of under 15 - children","2014","2014",14.312,,
"CHE","Switzerland","W","Women","LESS_15_SHARE","Share of under 15 - children","2015","2015",14.305,,
"CHE","Switzerland","W","Women","LESS_15_SHARE","Share of under 15 - children","2016","2016",14.339,,
"CHE","Switzerland","W","Women","LESS_15_SHARE","Share of under 15 - children","2017","2017",14.403,,
"CHE","Switzerland","W","Women","LESS_15_SHARE","Share of under 15 - children","2018","2018",14.455,,
"CHE","Switzerland","M","Men","LESS_15_SHARE","Share of under 15 - children","2005","2005",16.932,,
"CHE","Switzerland","M","Men","LESS_15_SHARE","Share of under 15 - children","2006","2006",16.659,,
"CHE","Switzerland","M","Men","LESS_15_SHARE","Share of under 15 - children","2007","2007",16.38,,
"CHE","Switzerland","M","Men","LESS_15_SHARE","Share of under 15 - children","2008","2008",16.133,,
"CHE","Switzerland","M","Men","LESS_15_SHARE","Share of under 15 - children","2009","2009",15.949,,
"CHE","Switzerland","M","Men","LESS_15_SHARE","Share of under 15 - children","2010","2010",15.818,,
"CHE","Switzerland","M","Men","LESS_15_SHARE","Share of under 15 - children","2011","2011",15.702,,
"CHE","Switzerland","M","Men","LESS_15_SHARE","Share of under 15 - children","2012","2012",15.589,,
"CHE","Switzerland","M","Men","LESS_15_SHARE","Share of under 15 - children","2013","2013",15.511,,
"CHE","Switzerland","M","Men","LESS_15_SHARE","Share of under 15 - children","2014","2014",15.465,,
"CHE","Switzerland","M","Men","LESS_15_SHARE","Share of under 15 - children","2015","2015",15.43,,
"CHE","Switzerland","M","Men","LESS_15_SHARE","Share of under 15 - children","2016","2016",15.43,,
"CHE","Switzerland","M","Men","LESS_15_SHARE","Share of under 15 - children","2017","2017",15.47,,
"CHE","Switzerland","M","Men","LESS_15_SHARE","Share of under 15 - children","2018","2018",15.518,,
"CHE","Switzerland","T","Total","LESS_15_SHARE","Share of under 15 - children","2005","2005",16.127,,
"CHE","Switzerland","T","Total","LESS_15_SHARE","Share of under 15 - children","2006","2006",15.873,,
"CHE","Switzerland","T","Total","LESS_15_SHARE","Share of under 15 - children","2007","2007",15.621,,
"CHE","Switzerland","T","Total","LESS_15_SHARE","Share of under 15 - children","2008","2008",15.404,,
"CHE","Switzerland","T","Total","LESS_15_SHARE","Share of under 15 - children","2009","2009",15.242,,
"CHE","Switzerland","T","Total","LESS_15_SHARE","Share of under 15 - children","2010","2010",15.121,,
"CHE","Switzerland","T","Total","LESS_15_SHARE","Share of under 15 - children","2011","2011",15.074,,
"CHE","Switzerland","T","Total","LESS_15_SHARE","Share of under 15 - children","2012","2012",14.976,,
"CHE","Switzerland","T","Total","LESS_15_SHARE","Share of under 15 - children","2013","2013",14.914,,
"CHE","Switzerland","T","Total","LESS_15_SHARE","Share of under 15 - children","2014","2014",14.882,,
"CHE","Switzerland","T","Total","LESS_15_SHARE","Share of under 15 - children","2015","2015",14.861,,
"CHE","Switzerland","T","Total","LESS_15_SHARE","Share of under 15 - children","2016","2016",14.879,,
"CHE","Switzerland","T","Total","LESS_15_SHARE","Share of under 15 - children","2017","2017",14.932,,
"CHE","Switzerland","T","Total","LESS_15_SHARE","Share of under 15 - children","2018","2018",14.982,,
"WLD","World","W","Women","LESS_15_SHARE","Share of under 15 - children","2005","2005",27.324,,
"WLD","World","W","Women","LESS_15_SHARE","Share of under 15 - children","2006","2006",27.02,,
"WLD","World","W","Women","LESS_15_SHARE","Share of under 15 - children","2007","2007",26.747,,
"WLD","World","W","Women","LESS_15_SHARE","Share of under 15 - children","2008","2008",26.509,,
"WLD","World","W","Women","LESS_15_SHARE","Share of under 15 - children","2009","2009",26.297,,
"WLD","World","W","Women","LESS_15_SHARE","Share of under 15 - children","2010","2010",26.107,,
"WLD","World","W","Women","LESS_15_SHARE","Share of under 15 - children","2011","2011",25.961,,
"WLD","World","W","Women","LESS_15_SHARE","Share of under 15 - children","2012","2012",25.831,,
"WLD","World","W","Women","LESS_15_SHARE","Share of under 15 - children","2013","2013",25.712,,
"WLD","World","W","Women","LESS_15_SHARE","Share of under 15 - children","2014","2014",25.598,,
"WLD","World","W","Women","LESS_15_SHARE","Share of under 15 - children","2015","2015",25.483,,
"WLD","World","W","Women","LESS_15_SHARE","Share of under 15 - children","2016","2016",25.378,,
"WLD","World","W","Women","LESS_15_SHARE","Share of under 15 - children","2017","2017",25.267,,
"WLD","World","W","Women","LESS_15_SHARE","Share of under 15 - children","2018","2018",25.147,,
"WLD","World","M","Men","LESS_15_SHARE","Share of under 15 - children","2005","2005",28.699,,
"WLD","World","M","Men","LESS_15_SHARE","Share of under 15 - children","2006","2006",28.4,,
"WLD","World","M","Men","LESS_15_SHARE","Share of under 15 - children","2007","2007",28.125,,
"WLD","World","M","Men","LESS_15_SHARE","Share of under 15 - children","2008","2008",27.881,,
"WLD","World","M","Men","LESS_15_SHARE","Share of under 15 - children","2009","2009",27.664,,
"WLD","World","M","Men","LESS_15_SHARE","Share of under 15 - children","2010","2010",27.471,,
"WLD","World","M","Men","LESS_15_SHARE","Share of under 15 - children","2011","2011",27.316,,
"WLD","World","M","Men","LESS_15_SHARE","Share of under 15 - children","2012","2012",27.178,,
"WLD","World","M","Men","LESS_15_SHARE","Share of under 15 - children","2013","2013",27.053,,
"WLD","World","M","Men","LESS_15_SHARE","Share of under 15 - children","2014","2014",26.93,,
"WLD","World","M","Men","LESS_15_SHARE","Share of under 15 - children","2015","2015",26.802,,
"WLD","World","M","Men","LESS_15_SHARE","Share of under 15 - children","2016","2016",26.685,,
"WLD","World","M","Men","LESS_15_SHARE","Share of under 15 - children","2017","2017",26.558,,
"WLD","World","M","Men","LESS_15_SHARE","Share of under 15 - children","2018","2018",26.42,,
"WLD","World","T","Total","LESS_15_SHARE","Share of under 15 - children","2005","2005",28.017,,
"WLD","World","T","Total","LESS_15_SHARE","Share of under 15 - children","2006","2006",27.716,,
"WLD","World","T","Total","LESS_15_SHARE","Share of under 15 - children","2007","2007",27.442,,
"WLD","World","T","Total","LESS_15_SHARE","Share of under 15 - children","2008","2008",27.2,,
"WLD","World","T","Total","LESS_15_SHARE","Share of under 15 - children","2009","2009",26.986,,
"WLD","World","T","Total","LESS_15_SHARE","Share of under 15 - children","2010","2010",26.795,,
"WLD","World","T","Total","LESS_15_SHARE","Share of under 15 - children","2011","2011",26.645,,
"WLD","World","T","Total","LESS_15_SHARE","Share of under 15 - children","2012","2012",26.511,,
"WLD","World","T","Total","LESS_15_SHARE","Share of under 15 - children","2013","2013",26.389,,
"WLD","World","T","Total","LESS_15_SHARE","Share of under 15 - children","2014","2014",26.27,,
"WLD","World","T","Total","LESS_15_SHARE","Share of under 15 - children","2015","2015",26.148,,
"WLD","World","T","Total","LESS_15_SHARE","Share of under 15 - children","2016","2016",26.038,,
"WLD","World","T","Total","LESS_15_SHARE","Share of under 15 - children","2017","2017",25.918,,
"WLD","World","T","Total","LESS_15_SHARE","Share of under 15 - children","2018","2018",25.789,,
"EU28","European Union (28 countries)","W","Women","LESS_15_SHARE","Share of under 15 - children","2005","2005",15.352,,
"EU28","European Union (28 countries)","W","Women","LESS_15_SHARE","Share of under 15 - children","2006","2006",15.191,,
"EU28","European Union (28 countries)","W","Women","LESS_15_SHARE","Share of under 15 - children","2007","2007",15.062,,
"EU28","European Union (28 countries)","W","Women","LESS_15_SHARE","Share of under 15 - children","2008","2008",14.969,,
"EU28","European Union (28 countries)","W","Women","LESS_15_SHARE","Share of under 15 - children","2009","2009",14.925,,
"EU28","European Union (28 countries)","W","Women","LESS_15_SHARE","Share of under 15 - children","2010","2010",14.916,,
"EU28","European Union (28 countries)","W","Women","LESS_15_SHARE","Share of under 15 - children","2011","2011",14.915,,
"EU28","European Union (28 countries)","W","Women","LESS_15_SHARE","Share of under 15 - children","2012","2012",14.892,,
"EU28","European Union (28 countries)","W","Women","LESS_15_SHARE","Share of under 15 - children","2013","2013",14.861,,
"EU28","European Union (28 countries)","W","Women","LESS_15_SHARE","Share of under 15 - children","2014","2014",14.844,,
"EU28","European Union (28 countries)","W","Women","LESS_15_SHARE","Share of under 15 - children","2015","2015",14.827,,
"EU28","European Union (28 countries)","W","Women","LESS_15_SHARE","Share of under 15 - children","2016","2016",14.821,,
"EU28","European Union (28 countries)","W","Women","LESS_15_SHARE","Share of under 15 - children","2017","2017",14.824,,
"EU28","European Union (28 countries)","W","Women","LESS_15_SHARE","Share of under 15 - children","2018","2018",14.81,,
"EU28","European Union (28 countries)","M","Men","LESS_15_SHARE","Share of under 15 - children","2005","2005",16.991,,
"EU28","European Union (28 countries)","M","Men","LESS_15_SHARE","Share of under 15 - children","2006","2006",16.803,,
"EU28","European Union (28 countries)","M","Men","LESS_15_SHARE","Share of under 15 - children","2007","2007",16.654,,
"EU28","European Union (28 countries)","M","Men","LESS_15_SHARE","Share of under 15 - children","2008","2008",16.546,,
"EU28","European Union (28 countries)","M","Men","LESS_15_SHARE","Share of under 15 - children","2009","2009",16.498,,
"EU28","European Union (28 countries)","M","Men","LESS_15_SHARE","Share of under 15 - children","2010","2010",16.478,,
"EU28","European Union (28 countries)","M","Men","LESS_15_SHARE","Share of under 15 - children","2011","2011",16.501,,
"EU28","European Union (28 countries)","M","Men","LESS_15_SHARE","Share of under 15 - children","2012","2012",16.469,,
"EU28","European Union (28 countries)","M","Men","LESS_15_SHARE","Share of under 15 - children","2013","2013",16.429,,
"EU28","European Union (28 countries)","M","Men","LESS_15_SHARE","Share of under 15 - children","2014","2014",16.399,,
"EU28","European Union (28 countries)","M","Men","LESS_15_SHARE","Share of under 15 - children","2015","2015",16.363,,
"EU28","European Union (28 countries)","M","Men","LESS_15_SHARE","Share of under 15 - children","2016","2016",16.34,,
"EU28","European Union (28 countries)","M","Men","LESS_15_SHARE","Share of under 15 - children","2017","2017",16.332,,
"EU28","European Union (28 countries)","M","Men","LESS_15_SHARE","Share of under 15 - children","2018","2018",16.306,,
"EU28","European Union (28 countries)","T","Total","LESS_15_SHARE","Share of under 15 - children","2005","2005",16.151,,
"EU28","European Union (28 countries)","T","Total","LESS_15_SHARE","Share of under 15 - children","2006","2006",15.977,,
"EU28","European Union (28 countries)","T","Total","LESS_15_SHARE","Share of under 15 - children","2007","2007",15.838,,
